match_id,season,match_date,league,home_team,away_team,home_score,away_score,possession_home,possession_away,shots_home,shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,corners_home,corners_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,fouls_home,fouls_away,offsides_home,offsides_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goalkeeper_saves_home,goalkeeper_saves_away,Computed_Home_Elo,Computed_Away_Elo,Computed_Elo_Diff,Computed_HFA,Home_RestDays,Home_Shots_5,Home_SoT_5,Home_Corners_5,Home_Poss_5,Home_Goals_5,Home_Conceded_5,Home_Points_5,Home_YellowCards_5,Home_Saves_5,Away_RestDays,Away_Shots_5,Away_SoT_5,Away_Corners_5,Away_Poss_5,Away_Goals_5,Away_Conceded_5,Away_Points_5,Away_YellowCards_5,Away_Saves_5,Home_H2H_Pts_3,Away_H2H_Pts_3,Odd_Home,Odd_Draw,Odd_Away
UkToeS7o,2023,2024-02-05 20:00:00,,FCSB,Farul Constanta,1,1,56.0,44.0,13.0,8.0,7.0,3.0,5.0,2.0,3.0,1.0,2,4,0,0,15.0,23.0,1.0,2.0,25.0,16.0,34.0,15.0,2.0,6.0,1437.4708655228897,1345.4646466910801,148.91006226466038,56.90384343285077,8.0,12.4,7.0,6.0,53.2,2.8,0.4,2.6,1.0,3.8,10.0,14.0,5.8,5.4,45.4,1.2,0.4,2.2,2.0,2.2,2.0,1.0,,,
fcEBkOyN,2023,2024-02-09 17:00:00,,Otelul Galati,U Craiova 1948,1,0,44.0,56.0,9.0,6.0,3.0,1.0,6.0,4.0,1.0,4.0,2,4,0,0,12.0,14.0,2.0,1.0,15.0,14.0,22.0,33.0,1.0,2.0,1221.82847512012,1246.6798482495983,31.74935881835927,56.60073194783753,5.0,9.2,4.2,4.4,53.8,0.6,1.0,1.0,2.2,2.4,6.0,10.0,4.4,5.2,50.8,1.6,1.2,1.8,3.0,6.0,3.0,0.0,,,
CYO6j4MG,2023,2024-02-09 20:00:00,,Univ. Craiova,U Cluj,2,2,48.0,52.0,19.0,8.0,7.0,5.0,7.0,2.0,7.0,3.0,1,3,0,0,11.0,14.0,1.0,3.0,17.0,12.0,25.0,23.0,3.0,5.0,1323.8166154044316,1214.460962567089,166.63803842501193,57.282385587669246,5.0,11.0,4.8,7.2,57.8,1.6,2.0,1.0,1.6,2.6,5.0,12.6,3.4,7.0,59.4,0.6,2.0,0.6,2.4,2.0,1.6666666666666667,0.6666666666666666,,,
QHMfg6xb,2023,2024-02-10 14:00:00,,Poli Iasi,FC Voluntari,0,0,52.0,48.0,8.0,6.0,3.0,4.0,3.0,2.0,5.0,2.0,2,1,0,0,6.0,9.0,2.0,4.0,13.0,8.0,33.0,30.0,4.0,3.0,1118.3573665869546,1204.7615326121327,-29.456236559318086,56.94792946585991,7.0,9.8,4.2,3.2,49.6,1.0,2.6,0.8,2.0,2.8,4.0,7.4,2.6,2.8,51.2,0.6,1.6,0.4,0.8,2.8,1.0,2.0,,,
bVK2ip7A,2023,2024-02-10 21:15:00,,CFR Cluj,Rapid Bucuresti,0,1,66.0,34.0,11.0,14.0,4.0,7.0,5.0,7.0,5.0,3.0,2,1,0,0,9.0,6.0,1.0,1.0,7.0,10.0,26.0,30.0,6.0,4.0,1383.1370002724889,1349.3694429997433,90.77892122111666,57.011363948371205,7.0,13.2,5.4,3.8,53.6,2.2,1.0,1.8,1.8,2.2,7.0,10.6,4.4,2.8,46.6,1.6,1.0,2.2,2.2,3.8,0.3333333333333333,2.3333333333333335,,,
8tSkfnNi,2023,2024-02-11 18:15:00,,FC Hermannstadt,Petrolul Ploiesti,0,0,45.0,55.0,7.0,10.0,3.0,1.0,3.0,8.0,4.0,2.0,3,3,0,0,15.0,16.0,0.0,2.0,18.0,15.0,23.0,20.0,1.0,3.0,1250.2831093284312,1217.8976254242011,88.45522665559656,56.06974275136639,6.0,9.0,4.4,2.6,39.6,1.0,1.4,1.0,1.4,3.4,8.0,10.8,4.2,5.0,45.2,0.4,0.8,1.0,3.2,3.2,1.3333333333333333,1.3333333333333333,,,
YmDFlriT,2023,2024-02-11 20:45:00,,FCSB,Sepsi Sf. Gheorghe,1,0,38.0,62.0,8.0,9.0,3.0,1.0,5.0,7.0,3.0,7.0,0,1,0,0,9.0,7.0,2.0,0.0,7.0,11.0,17.0,30.0,1.0,2.0,1433.4293790560464,1271.8615965389774,217.45060068570706,55.882818168638046,6.0,12.6,7.4,5.4,53.2,2.8,0.4,2.6,1.0,4.0,7.0,11.8,5.6,4.6,57.8,2.2,1.4,1.4,3.0,2.6,3.0,0.0,,,
48LbhQi4,2023,2024-02-12 17:00:00,,UTA Arad,FC Botosani,2,2,62.0,38.0,14.0,11.0,3.0,6.0,10.0,4.0,7.0,1.0,2,2,1,0,14.0,6.0,0.0,2.0,8.0,14.0,19.0,16.0,4.0,1.0,1227.470382388382,1146.4062964327325,137.28050111822404,56.216415162574535,8.0,9.2,4.2,3.2,38.2,1.4,1.6,1.6,1.8,3.0,10.0,7.6,2.4,3.2,46.6,1.0,1.0,1.8,2.2,3.6,1.3333333333333333,1.3333333333333333,,,
jsFtp2ap,2023,2024-02-12 20:00:00,,Farul Constanta,Dinamo Bucuresti,0,2,50.0,50.0,15.0,5.0,6.0,3.0,6.0,2.0,7.0,2.0,2,0,0,0,15.0,8.0,2.0,3.0,11.0,17.0,26.0,14.0,1.0,6.0,1349.5061331579234,1078.9825511092024,326.4581696709024,55.934587622181475,7.0,12.8,5.2,4.6,46.0,0.8,0.4,1.8,2.2,2.8,10.0,9.2,3.0,4.2,50.8,1.0,1.0,1.2,2.2,2.4,3.0,0.0,,,
WxhT75ii,2023,2024-02-16 17:00:00,,Petrolul Ploiesti,Poli Iasi,2,1,46.0,54.0,11.0,14.0,8.0,5.0,3.0,7.0,5.0,4.0,5,2,0,0,11.0,9.0,4.0,0.0,9.0,15.0,25.0,27.0,4.0,6.0,1220.3899531939123,1119.2031596871052,155.281084183634,54.09429067682697,4.0,9.0,3.2,3.8,43.8,0.4,0.8,1.0,2.8,3.8,6.0,10.2,4.0,4.0,51.6,0.6,2.2,0.8,2.2,3.2,1.0,1.0,1.88,3.14,4.26
UXDpqMEj,2023,2024-02-16 20:00:00,,Rapid Bucuresti,FC Hermannstadt,2,0,55.0,45.0,15.0,7.0,7.0,1.0,4.0,5.0,6.0,5.0,1,2,0,0,11.0,8.0,0.0,0.0,8.0,11.0,14.0,24.0,1.0,5.0,1361.924392293141,1247.79078155872,168.66336924311054,54.529758508689504,5.0,13.0,5.8,2.4,45.8,1.8,1.0,2.6,2.0,3.4,5.0,8.8,3.6,2.8,40.4,1.0,0.8,1.2,1.6,2.0,1.3333333333333333,1.3333333333333333,1.75,3.4,4.56
ptdX6P6c,2023,2024-02-17 14:00:00,,FC Voluntari,UTA Arad,0,1,54.0,46.0,7.0,12.0,4.0,5.0,3.0,7.0,7.0,5.0,1,0,0,0,11.0,9.0,3.0,2.0,11.0,14.0,18.0,25.0,4.0,4.0,1203.915739511982,1223.712681849808,35.31554344822371,55.11248578604962,7.0,7.4,3.2,1.8,50.4,0.6,1.4,0.6,0.8,2.6,4.0,11.2,4.6,4.4,41.2,1.8,2.0,1.6,2.0,3.6,1.0,1.0,2.34,3.09,3.01
Igfu53yA,2023,2024-02-17 21:30:00,,U Craiova 1948,CFR Cluj,1,3,53.0,47.0,11.0,16.0,6.0,8.0,5.0,4.0,2.0,4.0,1,1,0,0,7.0,10.0,0.0,1.0,11.0,7.0,25.0,15.0,5.0,5.0,1237.591133051842,1370.5820509790913,-78.70440539872675,54.28651252852246,8.0,10.0,3.6,4.8,52.4,1.4,1.4,1.2,3.0,6.2,7.0,13.6,5.4,4.2,58.2,2.0,0.8,1.8,2.0,2.4,0.0,3.0,3.42,3.49,1.99
v3ey6qM3,2023,2024-02-18 17:15:00,,FC Botosani,Univ. Craiova,2,2,25.0,75.0,6.0,9.0,3.0,5.0,2.0,2.0,0.0,5.0,4,4,0,0,13.0,10.0,3.0,3.0,13.0,16.0,14.0,32.0,3.0,1.0,1150.1639969713065,1319.3572004469738,-115.73110754999357,53.46209592567375,6.0,8.6,3.2,2.8,43.0,1.4,1.0,2.0,2.2,3.4,8.0,12.6,5.4,7.0,55.8,1.6,2.0,1.0,1.8,2.8,1.0,2.0,4.47,3.4,1.78
CfCDneLr,2023,2024-02-18 20:00:00,,Dinamo Bucuresti,Otelul Galati,3,1,53.0,47.0,11.0,7.0,4.0,3.0,4.0,3.0,3.0,3.0,3,3,0,0,12.0,24.0,0.0,1.0,25.0,12.0,19.0,20.0,2.0,1.0,1103.519843713929,1230.9171903178762,-73.6942724391954,53.70307416475176,6.0,9.2,2.8,4.2,52.0,1.0,1.0,1.2,1.6,3.2,9.0,10.2,4.2,4.4,55.2,0.6,1.0,1.0,1.6,2.2,0.0,3.0,2.59,2.83,2.89
6HBHoFzk,2023,2024-02-19 17:30:00,,Sepsi Sf. Gheorghe,Farul Constanta,0,1,60.0,40.0,11.0,15.0,8.0,5.0,2.0,5.0,6.0,7.0,1,1,0,0,18.0,13.0,3.0,4.0,17.0,21.0,26.0,22.0,4.0,8.0,1267.4136366198243,1324.9688405531967,-2.5698081291836843,54.9853958041889,7.0,11.0,4.4,5.2,58.8,1.8,1.4,0.8,2.6,2.4,6.0,13.4,6.2,4.6,45.4,0.8,0.8,1.6,2.4,2.8,0.3333333333333333,2.3333333333333335,2.07,3.28,3.36
zVlp4NjG,2023,2024-02-19 20:30:00,,U Cluj,FCSB,0,0,43.0,57.0,8.0,9.0,3.0,4.0,3.0,2.0,6.0,4.0,3,3,0,0,15.0,12.0,2.0,4.0,16.0,17.0,19.0,19.0,4.0,3.0,1218.9203775245467,1437.8773389751996,-164.71601837085223,54.24094307980067,10.0,12.0,4.0,5.8,57.2,1.0,2.2,0.8,2.0,2.6,7.0,11.6,5.8,4.4,49.0,2.4,0.4,2.6,1.0,2.8,1.6666666666666667,0.6666666666666666,3.21,3.16,2.19
IiFLpZke,2023,2024-02-23 17:00:00,,FC Hermannstadt,U Craiova 1948,1,0,51.0,49.0,16.0,7.0,4.0,2.0,10.0,5.0,7.0,3.0,1,2,0,0,10.0,9.0,1.0,0.0,9.0,11.0,24.0,24.0,2.0,3.0,1240.0210845272518,1226.598911680526,67.99423993707273,54.572067090347105,6.0,8.8,3.4,3.4,43.0,0.8,1.0,1.0,1.6,2.6,5.0,8.6,3.8,3.8,52.0,1.2,2.0,0.6,2.6,6.0,1.6666666666666667,0.6666666666666666,1.91,3.21,4.09
lxoL5zSK,2023,2024-02-23 20:00:00,,CFR Cluj,Dinamo Bucuresti,4,0,54.0,46.0,14.0,5.0,5.0,1.0,6.0,2.0,10.0,6.0,0,0,0,0,18.0,9.0,1.0,2.0,11.0,19.0,18.0,14.0,1.0,1.0,1381.5742723504072,1120.6174655730908,316.1339420774402,55.17713530012374,5.0,14.0,5.8,4.4,59.6,1.8,1.0,1.8,2.0,2.8,5.0,9.0,3.2,4.2,51.4,1.4,1.2,1.2,1.4,3.2,2.3333333333333335,0.3333333333333333,1.4,4.37,7.4
v73UrDK7,2023,2024-02-24 14:00:00,,UTA Arad,Petrolul Ploiesti,1,0,54.0,46.0,7.0,16.0,4.0,6.0,1.0,6.0,3.0,8.0,3,2,0,0,10.0,9.0,1.0,0.0,9.0,11.0,17.0,29.0,6.0,3.0,1234.7256586168367,1226.1961909520794,64.1249718116735,55.595504146916184,7.0,12.2,5.0,5.0,44.6,1.6,1.6,2.0,1.6,3.6,7.0,8.2,3.6,3.8,44.0,0.8,0.6,1.6,3.4,4.0,0.3333333333333333,2.3333333333333335,2.11,3.14,3.43
KKyi0Ekr,2023,2024-02-24 17:00:00,,Farul Constanta,Otelul Galati,1,1,49.0,51.0,7.0,8.0,3.0,1.0,3.0,5.0,9.0,5.0,2,4,0,0,12.0,14.0,5.0,1.0,15.0,17.0,22.0,30.0,0.0,2.0,1334.894876878373,1213.8195684587145,177.28393836668533,56.208629947026694,4.0,14.0,6.2,5.0,42.6,1.0,0.8,2.0,2.0,4.2,5.0,10.4,4.4,4.4,53.0,0.8,1.2,1.0,2.0,1.8,3.0,0.0,1.78,3.29,4.64
0G4Qqg51,2023,2024-02-24 20:00:00,,Poli Iasi,Rapid Bucuresti,3,1,51.0,49.0,14.0,13.0,6.0,6.0,5.0,2.0,3.0,7.0,0,0,0,0,7.0,11.0,3.0,3.0,14.0,10.0,22.0,20.0,5.0,3.0,1113.3969219289381,1369.6940893246092,-200.44115071295278,55.85601668271839,8.0,11.4,4.2,4.2,51.6,0.6,2.0,0.8,1.8,3.4,8.0,15.0,7.0,3.4,47.6,2.2,1.0,3.0,1.6,2.6,0.0,3.0,4.38,3.44,1.78
2ukP4fsR,2023,2024-02-25 14:00:00,,Sepsi Sf. Gheorghe,U Cluj,0,0,57.0,43.0,5.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1,1,0,0,13.0,16.0,1.0,1.0,17.0,14.0,29.0,21.0,1.0,2.0,1257.487600294648,1223.3353643318324,91.62090191010589,57.46866594729022,5.0,12.0,5.4,5.6,57.2,1.6,1.4,0.6,2.0,3.0,5.0,11.0,4.0,5.0,53.8,1.0,1.4,1.0,2.6,3.0,2.0,1.0,2.15,3.15,3.33
6DeG6GCE,2023,2024-02-25 20:00:00,,FCSB,FC Botosani,3,2,50.0,50.0,13.0,9.0,8.0,3.0,4.0,2.0,3.0,7.0,2,7,2,1,5.0,16.0,0.0,1.0,17.0,5.0,15.0,12.0,1.0,5.0,1433.4623521679139,1153.3770401590132,337.36065889850784,57.27534688960706,5.0,11.0,5.0,4.4,51.2,1.8,0.2,2.2,1.4,2.8,7.0,8.6,2.8,1.6,39.6,1.4,1.4,1.6,2.6,3.6,3.0,0.0,1.3,4.89,9.59
SMdC7dc8,2023,2024-02-26 20:00:00,,Univ. Craiova,FC Voluntari,2,1,53.0,47.0,13.0,12.0,5.0,3.0,6.0,5.0,3.0,3.0,4,2,0,0,14.0,20.0,0.0,2.0,22.0,14.0,19.0,23.0,2.0,3.0,1316.144157259267,1192.9027627449534,180.70488318585353,57.46348867153974,8.0,12.0,5.2,6.8,56.6,1.6,2.0,1.0,2.4,2.6,9.0,7.0,3.6,2.6,52.4,0.6,1.4,0.6,1.0,3.2,0.6666666666666666,1.6666666666666667,1.36,4.64,7.43
vNihbhKf,2023,2024-02-27 16:15:00,,U Craiova 1948,Poli Iasi,1,1,44.0,56.0,6.0,12.0,3.0,3.0,1.0,8.0,3.0,3.0,1,3,0,1,14.0,11.0,2.0,2.0,13.0,16.0,20.0,20.0,2.0,2.0,1218.531335550171,1134.8989121232291,141.4875731511031,57.85514972416136,3.0,8.6,3.2,4.4,53.2,0.6,1.4,0.6,2.4,4.8,2.0,12.6,4.8,4.4,51.4,1.2,1.0,1.4,1.8,3.8,1.0,1.0,2.01,3.39,3.45
bBzeaY4l,2023,2024-02-27 18:30:00,,Dinamo Bucuresti,FC Hermannstadt,1,0,38.0,62.0,6.0,11.0,2.0,5.0,2.0,4.0,2.0,7.0,3,2,0,0,8.0,9.0,1.0,4.0,13.0,9.0,16.0,26.0,5.0,1.0,1115.0392142825249,1248.0886606576069,-75.48388781725521,57.56555855782681,3.0,8.8,3.0,4.6,50.6,1.4,1.8,1.2,1.2,3.0,4.0,11.2,4.0,4.2,44.8,0.8,0.6,1.6,1.6,2.6,2.0,1.0,2.99,2.84,2.53
6ZWjJgdK,2023,2024-02-27 21:00:00,,Otelul Galati,CFR Cluj,2,2,41.0,59.0,8.0,10.0,4.0,2.0,2.0,5.0,1.0,3.0,2,2,0,0,20.0,15.0,2.0,2.0,17.0,22.0,22.0,27.0,0.0,2.0,1218.5210786494918,1387.1525236409732,-110.15545763980549,58.47598735167601,3.0,10.2,4.0,4.4,53.2,0.8,1.2,1.0,2.4,1.6,4.0,14.4,6.0,5.8,58.6,2.6,0.8,2.4,1.2,3.0,1.0,1.0,4.86,3.69,1.65
z9yeIDBQ,2023,2024-02-28 18:30:00,,U Cluj,Farul Constanta,1,0,44.0,56.0,6.0,7.0,5.0,2.0,1.0,2.0,6.0,4.0,1,4,0,1,10.0,15.0,0.0,4.0,19.0,10.0,21.0,19.0,2.0,4.0,1225.9129517676079,1330.1933666875957,-45.574297788747344,58.70611713124057,3.0,9.4,3.4,4.6,50.8,0.6,1.2,0.6,2.4,3.4,4.0,12.4,5.6,6.0,44.0,0.8,0.8,1.6,2.2,3.2,1.3333333333333333,1.3333333333333333,2.23,3.12,3.21
IDjdcCZ0,2023,2024-02-28 21:00:00,,Rapid Bucuresti,UTA Arad,4,1,53.0,47.0,18.0,11.0,5.0,3.0,7.0,5.0,3.0,5.0,2,2,0,0,9.0,11.0,1.0,2.0,13.0,10.0,19.0,27.0,2.0,1.0,1348.1920991303182,1242.9006692849769,164.8453666061605,59.55393676081913,4.0,12.0,5.6,3.6,46.0,1.6,1.0,2.4,1.4,2.8,4.0,11.2,4.8,4.8,47.4,1.8,0.8,2.6,2.0,4.4,1.6666666666666667,0.6666666666666666,1.69,3.85,4.33
SrYnKZtE,2023,2024-02-29 16:15:00,,FC Botosani,Sepsi Sf. Gheorghe,1,2,49.0,51.0,11.0,9.0,4.0,3.0,7.0,4.0,4.0,2.0,4,5,0,1,18.0,12.0,4.0,0.0,12.0,22.0,34.0,14.0,1.0,3.0,1150.8684830665775,1254.9100128588725,-43.762467827381215,60.27906196491379,3.0,9.0,3.2,2.6,41.4,1.6,2.0,1.0,3.2,3.8,4.0,10.0,4.0,5.4,59.0,0.4,1.4,0.2,2.0,2.6,0.3333333333333333,2.3333333333333335,3.52,3.06,2.13
Czj0dWl7,2023,2024-02-29 18:30:00,,Petrolul Ploiesti,Univ. Craiova,2,3,54.0,46.0,10.0,10.0,3.0,4.0,5.0,5.0,5.0,6.0,1,2,0,1,11.0,9.0,1.0,2.0,11.0,12.0,27.0,22.0,1.0,1.0,1218.0211802839392,1321.3663046275553,-43.722089947800214,59.62303439581599,5.0,9.6,4.2,4.2,43.2,0.6,0.8,1.0,3.2,4.2,2.0,11.0,5.0,5.6,55.6,1.8,1.8,1.6,3.0,2.2,1.0,2.0,3.48,3.24,2.06
Qwf4ej4D,2023,2024-02-29 21:00:00,,FC Voluntari,FCSB,1,2,43.0,57.0,8.0,15.0,4.0,4.0,2.0,7.0,3.0,5.0,4,3,0,0,12.0,16.0,1.0,3.0,19.0,13.0,22.0,27.0,2.0,3.0,1187.6806153766652,1435.9709092603496,-189.3233728524881,58.96692103119641,3.0,8.0,3.4,3.0,51.8,0.6,1.6,0.4,1.2,3.4,4.0,11.0,5.4,3.4,49.2,1.6,0.6,2.2,1.8,2.0,0.6666666666666666,1.6666666666666667,5.38,3.82,1.58
KtDRCiZm,2023,2024-03-01 20:00:00,,Poli Iasi,Dinamo Bucuresti,0,0,54.0,46.0,4.0,5.0,2.0,1.0,2.0,2.0,1.0,5.0,2,0,0,0,15.0,9.0,1.0,6.0,15.0,16.0,35.0,28.0,1.0,2.0,1138.7601276743565,1127.1782648671808,70.17130923115405,58.58944642397843,3.0,13.4,4.6,4.2,53.4,1.2,1.2,1.0,2.0,3.6,3.0,7.6,3.0,3.4,48.4,1.4,1.4,1.8,1.6,3.6,1.3333333333333333,1.3333333333333333,,,
IRVUBBlf,2023,2024-03-02 14:00:00,,UTA Arad,U Craiova 1948,3,2,45.0,55.0,13.0,14.0,6.0,4.0,6.0,4.0,8.0,1.0,1,1,0,0,15.0,14.0,2.0,0.0,14.0,17.0,18.0,22.0,2.0,3.0,1233.2323332303815,1214.6701199990437,77.00220930850514,58.439996077167294,2.0,10.6,4.2,4.4,49.4,1.6,1.4,2.0,2.2,3.8,3.0,8.2,3.6,3.4,49.4,0.8,1.4,0.8,2.0,3.2,1.6666666666666667,0.6666666666666666,,,
xINMDXJs,2023,2024-03-02 17:00:00,,FC Hermannstadt,Otelul Galati,4,1,40.0,60.0,9.0,12.0,7.0,1.0,2.0,5.0,2.0,2.0,3,3,0,0,14.0,13.0,4.0,1.0,14.0,18.0,26.0,31.0,0.0,3.0,1235.949610072951,1221.5894757103524,73.38657699227588,59.026442629677376,3.0,10.8,3.6,5.4,46.8,0.4,0.8,1.0,1.6,2.6,3.0,9.0,3.4,2.8,48.4,1.2,1.6,1.0,2.4,1.2,1.0,1.0,,,
0ABTWCQJ,2023,2024-03-02 20:00:00,,Farul Constanta,CFR Cluj,1,1,46.0,54.0,14.0,8.0,5.0,4.0,4.0,4.0,6.0,6.0,1,1,0,0,8.0,10.0,2.0,0.0,10.0,10.0,17.0,28.0,3.0,4.0,1318.8891049598817,1384.0841265801125,-5.139919220205229,60.05510240002554,3.0,10.4,3.8,5.6,47.8,0.6,1.0,1.0,2.6,3.8,3.0,13.0,5.0,5.0,58.4,2.2,1.0,2.0,1.4,3.4,2.0,1.0,,,
n7No8TmJ,2023,2024-03-03 14:30:00,,U Cluj,FC Botosani,1,0,49.0,51.0,4.0,5.0,1.0,1.0,3.0,1.0,4.0,4.0,0,2,0,0,17.0,18.0,1.0,1.0,19.0,18.0,36.0,25.0,1.0,0.0,1237.2172134953219,1142.1214488119401,155.16196168157535,60.06619699819357,3.0,8.6,3.8,5.2,48.8,0.8,1.0,1.2,2.0,3.2,2.0,9.2,3.8,2.6,41.6,1.8,2.0,1.0,3.6,3.0,2.3333333333333335,0.3333333333333333,1.51,3.86,6.17
juUxAkJ6,2023,2024-03-03 20:30:00,,FCSB,Petrolul Ploiesti,1,0,54.0,46.0,12.0,8.0,1.0,5.0,8.0,1.0,10.0,3.0,4,3,0,0,11.0,15.0,0.0,0.0,15.0,11.0,22.0,19.0,5.0,1.0,1441.003904023256,1209.2730020890115,292.23277871533855,60.501876781094005,2.0,11.6,5.2,3.6,51.6,1.4,0.8,2.2,2.0,2.0,3.0,10.8,4.4,4.8,47.0,1.0,1.4,0.8,3.0,3.0,2.3333333333333335,0.3333333333333333,1.43,4.21,6.75
8GOs99YC,2023,2024-03-04 17:00:00,,Sepsi Sf. Gheorghe,FC Voluntari,4,0,56.0,44.0,18.0,6.0,8.0,1.0,6.0,4.0,8.0,2.0,1,0,0,0,13.0,9.0,2.0,2.0,11.0,15.0,25.0,28.0,1.0,4.0,1263.6570471135099,1182.6476206137588,141.74650446481883,60.73707796506775,4.0,9.2,3.6,4.0,56.6,0.6,1.2,0.8,2.0,2.4,3.0,8.8,4.0,3.2,52.4,0.6,1.2,0.4,2.0,3.2,1.6666666666666667,0.6666666666666666,,,
ClVYAV30,2023,2024-03-04 20:00:00,,Univ. Craiova,Rapid Bucuresti,1,1,49.0,51.0,10.0,7.0,2.0,3.0,6.0,2.0,2.0,2.0,2,3,0,0,9.0,13.0,3.0,1.0,14.0,12.0,31.0,27.0,2.0,1.0,1330.114482822483,1357.8604351849135,33.91099231445446,61.65694467688495,4.0,12.0,5.2,5.4,53.8,2.4,1.6,2.2,2.8,2.0,4.0,13.6,5.8,4.2,46.4,2.0,1.0,2.4,1.0,3.0,2.0,1.0,,,
tUrLMS2C,2023,2024-03-08 20:00:00,,FC Voluntari,U Cluj,0,0,46.0,54.0,8.0,14.0,1.0,4.0,4.0,3.0,6.0,8.0,2,2,0,0,2.0,6.0,2.0,1.0,12.0,8.0,17.0,27.0,4.0,1.0,1170.3827311228629,1243.0262772673277,-11.05957265642428,61.583973488040535,4.0,7.8,3.2,3.4,47.2,0.4,1.8,0.2,1.6,3.2,5.0,5.8,3.0,3.8,46.2,0.8,0.4,1.8,1.6,2.8,2.0,1.0,,,
zirPLnII,2023,2024-03-08 20:00:00,,FC Botosani,Farul Constanta,0,0,65.0,35.0,16.0,4.0,4.0,2.0,8.0,2.0,4.0,3.0,0,3,0,1,8.0,8.0,1.0,1.0,7.0,8.0,34.0,24.0,2.0,4.0,1136.3123850399343,1319.0370329354555,-121.11680846118497,61.607839434336235,5.0,8.4,3.4,3.2,42.6,1.4,2.0,0.4,3.8,2.0,6.0,11.6,4.2,6.6,48.2,0.6,1.0,1.0,2.0,3.2,0.6666666666666666,1.6666666666666667,,,
boi4QA3m,2023,2024-03-08 20:00:00,,Dinamo Bucuresti,UTA Arad,1,0,63.0,37.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,9.0,0,4,0,0,3.0,5.0,,,10.0,6.0,31.0,21.0,2.0,2.0,1129.170936157996,1241.0516205971826,-50.02149351604248,61.859190923144,7.0,6.4,2.2,3.6,46.6,1.2,1.0,2.0,1.2,3.2,6.0,11.4,4.2,5.6,50.8,1.6,1.6,2.0,1.6,3.4,0.6666666666666666,1.6666666666666667,,,
EDFXVWuQ,2023,2024-03-08 20:00:00,,CFR Cluj,FC Hermannstadt,1,0,60.0,40.0,16.0,13.0,5.0,5.0,4.0,6.0,4.0,3.0,0,1,0,0,10.0,8.0,,,18.0,18.0,32.0,22.0,5.0,4.0,1383.9361986045387,1249.6650736775932,196.98755597548052,62.71643104853513,6.0,11.8,4.6,5.6,56.0,2.0,1.0,1.6,1.2,3.6,6.0,10.0,4.0,5.0,48.6,1.0,0.8,1.4,2.2,1.8,1.0,2.0,,,
SQvHN8m6,2023,2024-03-08 20:00:00,,Petrolul Ploiesti,Sepsi Sf. Gheorghe,1,2,58.0,42.0,12.0,10.0,4.0,4.0,5.0,3.0,8.0,2.0,5,4,0,0,6.0,6.0,0.0,3.0,14.0,18.0,35.0,20.0,2.0,3.0,1206.1369863026948,1275.9219366044058,-6.703370355511652,63.08157994619935,4.0,11.0,4.6,4.6,49.4,0.8,1.2,0.8,2.8,2.4,4.0,10.4,4.4,4.6,57.2,1.2,0.6,1.4,1.8,2.2,0.6666666666666666,1.6666666666666667,,,
p2kCOlYa,2023,2024-03-09 20:00:00,,Rapid Bucuresti,FCSB,4,0,38.0,62.0,11.0,9.0,5.0,3.0,5.0,4.0,4.0,9.0,0,1,0,0,14.0,15.0,0.0,3.0,15.0,14.0,26.0,31.0,3.0,1.0,1358.8333843695057,1444.1399198095726,-22.96048690103453,62.34604853903233,5.0,13.4,5.6,4.2,48.4,1.8,1.0,2.0,1.4,2.2,5.0,11.4,4.0,5.0,51.2,1.4,0.6,2.6,2.4,2.6,3.0,0.0,,,
6Bj8PUIg,2023,2024-03-10 20:45:00,,U Craiova 1948,Univ. Craiova,1,2,49.0,51.0,12.0,15.0,4.0,6.0,7.0,3.0,2.0,6.0,2,2,0,0,8.0,18.0,2.0,1.0,15.0,6.0,16.0,16.0,4.0,3.0,1206.8508326322426,1329.141533637891,-58.34566813258584,63.94503287306239,8.0,8.8,3.2,2.6,51.4,0.8,1.8,0.2,1.8,3.0,6.0,12.2,4.6,4.6,54.2,2.0,1.6,1.8,2.6,1.8,1.3333333333333333,1.3333333333333333,,,
Kfh0Rjls,2023,2024-03-11 20:00:00,,Otelul Galati,Poli Iasi,1,1,53.0,47.0,9.0,10.0,2.0,5.0,7.0,2.0,4.0,2.0,1,2,0,0,13.0,13.0,2.0,1.0,13.0,11.0,47.0,36.0,4.0,1.0,1207.8740121057103,1136.7674563835412,134.4263670732464,63.31981135107736,9.0,8.8,2.4,2.4,48.6,1.2,2.0,1.0,2.8,1.4,10.0,10.4,3.8,3.2,53.4,1.0,0.8,1.2,1.8,3.6,1.0,1.0,,,
lO54lMjs,2023,2024-03-15 17:30:00,,U Cluj,FC Botosani,3,0,44.0,56.0,12.0,12.0,4.0,2.0,6.0,5.0,4.0,3.0,1,1,0,0,14.0,12.0,2.0,1.0,9.0,15.0,22.0,28.0,2.0,1.0,1242.7080646500517,1139.6637382240378,166.08761767163605,63.043291245622115,6.0,7.0,2.8,4.8,46.6,0.4,0.0,1.8,1.4,2.0,6.0,9.4,3.0,3.8,48.0,1.0,1.6,0.4,3.4,2.2,2.3333333333333335,0.3333333333333333,1.82,3.09,4.99
